SESSION,FILLE-ID,S,E,SPEAKER,UH_OR_UM,WITH_OR_OMIT_FILLER,NOW_CROSS,FUT_CROSS,FILLER_F0,FILLER_INT,LOC,WORDS_IN_DA,DA,DIFF_NOW_CROSS,DIFF_FUT_CROSS
2395,974,367.43125,367.782625,0,uh,1,-1,-1,-0.804,-0.141,5,6,sd,0.0,0.0
2395,975,389.23075,389.655125,0,uh,1,-1,-1,-2.037,-0.129,19,32,sd,0.0,0.0
2395,978,397.662375,397.952125,1,uh,1,-1,-1,-0.389,-0.754,3,20,sd,0.0,0.0
2395,6865,42.91225,43.449625,1,um,1,-1,-1,-0.76,-0.312,10,16,sd,0.0,0.0
2395,6864,455.808125,456.195125,0,um,1,-1,-1,-0.386,0.232,4,5,sd,0.0,-412.0
2395,6876,487.496875,487.843125,1,um,1,-1,-1,-1.713,-0.868,0,7,sd,-1.0,-1.0
2395,6877,493.41075,493.92075,1,um,1,312,300,-0.562,-0.323,0,11,sv,96.0,89.0
2395,6866,58.333375,58.947875,1,um,1,264,267,-1.747,-0.6,1,24,sd,49.0,51.0
2395,6867,70.377375,70.863625,1,um,1,229,223,-1.359,-0.468,0,11,sd,68.0,69.0
2395,6862,78.06625,78.49325,0,um,1,-1,-1,0.037,0.441,0,13,sd,0.0,0.0
2397,1042,103.129125,103.371125,1,uh,1,311,344,-2.604,-0.768,9,10,sd,17.0,32.0
2397,1043,107.517125,108.101,1,uh,1,-1,-1,-2.832,-1.081,2,6,%,0.0,0.0
2397,1044,137.51875,138.013125,1,uh,1,32,19,-0.678,-0.166,11,32,sd,-14.0,-27.0
2397,6908,143.034125,143.558625,1,um,1,0,0,-1.383,-0.858,24,32,sd,-44.0,-26.0
2397,6903,196.694125,197.22025,0,um,1,30,12,-1.451,-1.059,0,12,sd,-13.0,-4.0
2397,6904,225.185,225.58675,0,um,1,-1,-1,-1.331,-0.52,0,6,sd,0.0,0.0
2397,6909,266.3835,266.8355,1,um,1,301,296,-2.138,-0.488,3,13,sd,41.0,39.0
2397,1045,296.131125,296.390125,1,uh,1,0,0,-1.547,-0.558,8,12,+,-138.0,0.0
2397,1046,318.216625,318.532,1,uh,1,-1,-1,-2.064,-0.544,8,14,sd,-497.0,0.0
2397,6905,346.27325,346.795875,0,um,1,-1,-1,-1.099,-0.776,2,5,%,0.0,0.0
2397,1041,35.86525,36.115,1,uh,1,-1,-1,-2.201,-0.059,7,11,sd,0.0,0.0
2397,6906,354.531625,355.0765,0,um,1,405,333,-1.185,-0.912,11,21,sd,49.0,53.0
2397,1039,407.3255,407.802125,0,uh,1,-1,-1,-0.646,-0.34,5,8,sd,0.0,0.0
2397,6902,49.882875,50.324,0,um,1,-1,-1,-1.299,-0.907,7,8,sd,0.0,0.0
2397,1040,565.630625,566.2465,0,uh,1,230,200,-2.416,-0.95,6,18,sd,53.0,47.0
2397,6907,98.942375,99.511875,1,um,1,-1,-1,-1.589,-0.511,4,10,sd,0.0,0.0
2405,9087,137.983125,138.408,0,um,1,276,254,-1.509,-0.364,9,20,sd,55.0,58.0
2405,9094,230.094375,230.394375,1,um,1,0,277,-1.083,-1.361,7,13,sd,-1.0,0.0
2405,9090,44.109125,44.64125,1,um,1,-1,-1,-0.422,-0.735,1,5,sd,0.0,0.0
2405,9088,485.931875,486.378875,0,um,1,297,273,-2.077,-0.971,2,5,sd,100.0,101.0
2405,9091,50.211625,50.641625,1,um,1,-1,-1,-1.595,-0.264,8,9,nd,0.0,0.0
2405,9092,57.612375,58.022375,1,um,1,-1,-1,-1.284,-1.786,12,13,sd,-2.0,0.0
2405,9093,62.393625,62.713625,1,um,1,0,121,-1.972,-1.975,6,16,sd,-45.0,42.0
2406,5236,145.243625,145.76375,0,uh,1,465,436,-2.347,-0.536,3,5,sd,190.0,173.0
2406,5243,186.742875,186.96,1,uh,1,-1,-1,-1.924,-1.26,1,12,sd,0.0,0.0
2406,5244,204.969375,205.271125,1,uh,1,0,0,-0.89,-1.148,0,22,sd,-7.0,0.0
2406,5245,207.629625,208.0245,1,uh,1,159,142,-1.969,-1.45,10,22,sd,55.0,45.0
2406,5237,218.81225,219.330125,0,uh,1,-1,-1,-1.386,-0.433,0,12,sd,0.0,0.0
2406,9007,232.734625,233.237875,0,um,1,307,280,-1.258,-0.724,0,15,sd,107.0,91.0
2406,5238,356.116625,356.487,0,uh,1,-1,-1,-1.932,-0.552,11,14,sd,0.0,0.0
2406,5239,368.906625,369.3835,0,uh,1,395,335,-0.369,-0.022,1,12,sd,41.0,37.0
2406,9008,372.856625,373.401875,0,um,1,362,320,-0.474,-0.352,11,12,sd,105.0,88.0
2406,5240,392.822875,393.146625,0,uh,1,322,294,-0.359,-0.102,1,2,%,50.0,39.0
2406,5241,413.6805,413.847125,0,uh,1,0,249,-0.449,-1.084,7,17,sd,-2.0,12.0
2406,5246,443.30325,443.600625,1,uh,1,8,0,-2.109,-1.136,7,23,sd,-25.0,-16.0
2406,5242,83.17825,83.31925,1,uh,1,-1,-1,-0.241,-0.828,1,6,sd,0.0,0.0
2407,5372,104.41225,104.93375,0,uh,1,-1,-1,-1.354,-0.169,9,26,sd,0.0,0.0
2407,5373,200.408375,200.786625,0,uh,1,0,0,-1.896,-0.639,4,17,sd,0.0,0.0
2407,5377,234.388125,234.668125,1,uh,1,-1,-1,-1.393,-1.26,13,18,sv,0.0,0.0
2407,5375,33.88575,34.33575,1,uh,1,-1,-1,-1.258,-0.726,1,2,sd,0.0,0.0
2407,5378,345.82775,346.2455,1,uh,1,355,465,-1.302,-0.667,0,14,sd,167.0,152.0
2407,5379,354.217875,354.65725,1,uh,1,0,0,-0.468,-1.119,0,22,sd,0.0,0.0
2407,9098,358.891375,359.313375,1,um,1,104,82,-0.621,-0.79,15,22,sd,-35.0,-47.0
2407,5380,364.05825,364.496375,1,uh,1,126,2,-1.535,-0.643,7,14,sd,8.0,-99.0
2407,5381,386.819125,387.221125,1,uh,1,80,32,-2.763,-1.12,9,13,sd,11.0,-18.0
2407,9095,444.712625,445.062625,0,um,1,0,0,-2.076,-1.448,0,6,%,0.0,0.0
2407,5376,47.581125,48.060125,1,uh,1,236,233,-2.627,-0.133,28,43,+,34.0,36.0
2407,9096,57.392,57.874,1,um,1,180,173,-0.753,-0.257,0,23,sd,141.0,156.0
2407,9097,63.417125,64.0365,1,um,1,301,301,-1.854,-0.792,10,23,sd,47.0,48.0
2418,5342,110.26875,110.48875,0,uh,1,175,166,-0.515,-1.175,8,9,sd,15.0,11.0
2418,9069,177.297,177.77325,1,um,1,272,234,-0.884,-0.627,1,3,nn,-6.0,-22.0
2418,9070,185.010375,185.290375,1,um,1,330,316,-1.319,-0.735,9,15,sd,34.0,28.0
2418,5350,218.531,218.954125,1,uh,1,0,0,-1.92,-0.808,9,12,qy^d,-18.0,-14.0
2418,5343,287.87475,288.5635,0,uh,1,313,309,-0.767,-0.9,11,14,sd,56.0,56.0
2418,5344,308.603375,308.897875,0,uh,1,375,309,3.541,-1.614,2,12,sd,10.0,20.0
2418,9067,36.767875,37.368875,1,um,1,-1,-1,-0.765,-0.582,4,38,sd^e,0.0,0.0
2418,5345,375.7665,376.489,0,uh,1,325,292,-0.07,0.149,0,2,sd,170.0,142.0
2418,5346,451.743125,452.273125,0,uh,1,285,275,-0.393,-0.344,4,5,sd,35.0,34.0
2418,5347,456.233125,456.473125,0,uh,1,237,220,-0.528,-0.518,4,21,sd,61.0,65.0
2418,5351,471.684875,471.90475,1,uh,1,-1,-1,-1.924,-0.997,2,17,sd,0.0,0.0
2418,5348,478.469875,478.6805,0,uh,1,281,249,-0.632,-1.204,1,15,sd,-4.0,-6.0
2418,5349,493.18675,493.6515,0,uh,1,281,276,-0.704,-1.28,8,13,sd,56.0,57.0
2418,5352,520.116,520.380125,1,uh,1,-1,-1,-1.247,-0.947,13,18,sd,-2.0,0.0
2418,5353,545.245,545.543875,1,uh,1,226,213,-2.385,-0.75,1,12,sd,90.0,162.0
2418,5340,56.032375,56.401875,0,uh,1,-1,-1,-0.936,-0.936,0,5,sd,-4.0,0.0
2418,5341,62.122375,62.362375,0,uh,1,400,377,-1.036,-1.64,5,10,sv,79.0,78.0
2418,9068,84.46775,84.9145,1,um,1,0,0,-1.442,-0.688,0,5,sd,0.0,0.0
2423,9009,154.67,155.2485,0,um,1,-1,-1,-0.849,-0.921,6,7,%,0.0,0.0
2423,9010,185.4645,185.753125,0,um,1,0,195,-2.471,-0.834,3,9,sd,-226.0,-22.0
2423,5247,261.008,261.308125,0,uh,1,-1,-1,-1.407,-0.476,1,14,sv,0.0,0.0
2423,5248,275.13975,275.39475,0,uh,1,227,207,-1.106,-0.548,6,15,sd,20.0,22.0
2423,5249,337.564625,337.763875,0,uh,1,295,271,-1.013,-0.347,3,9,sd,18.0,13.0
2423,5250,391.303875,391.618125,0,uh,1,266,243,-1.485,-0.187,1,9,sd,90.0,83.0
2423,5251,405.54125,405.7465,0,uh,1,301,272,-1.686,0.152,1,9,sd,41.0,31.0
2423,5252,428.38225,428.560875,1,uh,1,499,499,-2.622,-2.242,1,10,sd,500.0,500.0
2423,5253,429.81975,430.053625,1,uh,1,257,255,-1.545,-1.811,4,10,sd,1.0,1.0
2423,5254,531.111,531.3525,1,uh,1,418,-1,-1.675,-2.097,5,10,sd,-58.0,0.0
2423,9011,550.172375,550.562625,0,um,1,-1,-1,0.225,-0.349,1,22,sd,0.0,0.0
2427,5334,108.75025,109.051875,1,uh,1,367,396,-1.442,-0.277,1,13,qy^d,19.0,4.0
2427,5335,183.3445,183.60725,1,uh,1,-1,-1,-2.052,-0.68,9,14,sd,0.0,0.0
2427,5327,255.3535,255.73275,0,uh,1,-1,-1,-0.677,0.175,5,6,ng,-1.0,0.0
2427,5326,27.570375,27.8815,0,uh,1,-1,-1,-0.717,-0.349,8,14,sd,0.0,0.0
2427,5328,312.99825,313.1075,0,uh,1,0,-1,-0.917,-0.177,2,3,%,1.0,0.0
2427,5329,316.133125,316.34975,0,uh,1,-1,-1,0.382,0.015,4,7,sd,-12.0,0.0
2427,5336,355.805375,356.199375,1,uh,1,280,283,-1.92,0.148,1,11,sv,54.0,56.0
2427,5331,42.97675,43.148125,1,uh,1,0,0,-3.463,-0.966,1,2,sd,-294.0,-352.0
2427,5337,476.40325,476.676625,1,uh,1,250,245,-0.967,-0.74,1,10,sv,27.0,25.0
2427,5332,56.785875,56.97425,1,uh,1,234,224,-4.614,-0.659,5,15,+,1.0,-2.0
2427,9064,561.995625,562.400375,1,um,1,212,204,-0.936,-1.202,0,6,sd,23.0,19.0
2427,9065,569.13075,569.363875,1,um,1,216,212,-3.706,-1.663,4,9,sd,212.0,97.0
2427,9066,569.544625,569.792625,1,um,1,213,195,-3.289,-1.376,5,9,sd,59.0,52.0
2427,5333,61.465875,61.685875,1,uh,1,391,433,-4.614,-1.356,1,5,+,22.0,25.0
2429,9038,116.790625,117.250625,0,um,1,0,0,-0.792,-0.669,1,11,sd,-55.0,-11.0
2429,5309,125.159,125.589,0,uh,1,256,234,-0.487,-0.178,2,11,sd,30.0,32.0
2429,9039,130.606375,131.068625,0,um,1,0,0,-0.718,-0.989,1,17,sv,-8.0,0.0
2429,9051,136.035,136.47925,1,um,1,-1,-1,-0.505,-0.463,3,18,qy,0.0,0.0
2429,9040,153.535,154.000375,0,um,1,197,175,-0.787,-0.574,1,31,sd,77.0,69.0
2429,9041,157.910375,158.240375,0,um,1,0,159,-1.448,-0.949,19,31,sd,-81.0,87.0
2429,9042,175.764125,176.144125,0,um,1,406,351,-2.062,-0.581,1,5,h,61.0,59.0
2429,9043,191.229875,191.949875,0,um,1,132,44,-1.391,-1.33,7,18,+,-44.0,-76.0
2429,9044,207.618375,208.002125,0,um,1,256,215,-2.635,-1.271,1,14,sd,-18.0,-19.0
2429,9045,215.728125,216.097,0,um,1,196,129,-2.194,-1.228,1,5,%,-7.0,11.0
2429,9052,246.145625,246.43725,1,um,1,499,499,-1.146,-0.23,2,9,sd,500.0,500.0
2429,9053,287.6415,287.96025,1,um,1,0,1,-2.403,-1.333,6,25,+,-3.0,-5.0
2429,5311,292.981625,293.162375,1,uh,1,34,29,-3.416,-1.867,17,25,+,8.0,9.0
2429,5312,293.395875,293.556625,1,uh,1,28,26,-3.416,-1.002,18,25,+,2.0,0.0
2429,5313,307.62575,307.968375,1,uh,1,-1,-1,-2.123,-0.799,9,15,sd,0.0,0.0
2429,5314,327.472125,327.757,1,uh,1,277,280,-2.144,-0.679,2,14,+,9.0,13.0
2429,9046,352.1695,352.5995,0,um,1,0,0,-2.035,-1.722,1,10,+,-4.0,0.0
2429,9035,36.69575,37.21575,0,um,1,-1,-1,-0.102,-0.567,1,18,sv,0.0,0.0
2429,9047,369.287,369.72475,0,um,1,-1,433,0.287,0.432,1,2,sd,-472.0,77.0
2429,9048,395.779625,396.269625,0,um,1,219,0,0.711,0.407,0,1,%,172.0,0.0
2429,9054,402.270875,402.652625,1,um,1,-1,-1,0.099,-0.187,1,7,sd,0.0,0.0
2429,9055,412.11125,412.590875,1,um,1,125,119,-2.121,-1.207,20,26,sd,16.0,14.0
2429,9056,412.864875,413.014875,1,um,1,31,18,-1.473,-1.216,21,26,sd,3.0,8.0
2429,9057,424.901875,425.311875,1,um,1,1,233,-1.259,-0.696,1,6,sd^r,-214.0,21.0
2429,9058,430.46375,430.73375,1,um,1,0,101,-2.008,-1.25,8,11,sd,-122.0,-11.0
2429,9059,436.64375,437.10375,1,um,1,1,1,-2.059,-1.508,4,9,+,-84.0,-69.0
2429,9060,467.244125,467.737375,1,um,1,465,488,-1.213,-0.625,4,15,ad,-16.0,489.0
2429,9049,537.109,537.497375,0,um,1,97,65,-1.779,-1.261,0,9,sv,-12.0,-16.0
2429,9050,577.138625,577.455,0,um,1,298,279,-1.528,-0.871,1,8,qy^t,-11.0,-10.0
2429,9036,62.21725,62.61275,0,um,1,0,79,-0.646,-1.146,17,19,sd,-160.0,-57.0
2429,9037,87.089625,87.569625,0,um,1,-1,-1,-1.934,0.292,0,14,sd,0.0,0.0
2431,5366,130.29575,130.466125,1,uh,1,277,275,-2.002,-0.652,5,7,%,-1.0,0.0
2431,9082,131.185,132.07275,1,um,1,-1,-1,-1.575,-0.542,6,7,%,0.0,0.0
2431,9083,135.68475,136.344,1,um,1,168,162,-2.081,-0.744,10,12,sd,25.0,23.0
2431,5367,137.620375,138.322,1,uh,1,209,205,-1.413,-0.472,11,12,sd,64.0,64.0
2431,5368,140.070375,140.79825,1,uh,1,2,2,-1.563,-0.348,2,4,%,-12.0,1.0
2431,9084,226.65775,227.3625,1,um,1,97,66,-2.589,-0.893,5,6,sv,81.0,51.0
2431,9085,235.04975,235.75225,1,um,1,251,251,-1.083,-0.623,3,4,%,-7.0,-6.0
2431,5362,282.356125,282.900375,0,uh,1,313,279,-0.969,-0.467,0,2,^h,103.0,77.0
2431,5369,311.427875,311.98875,1,uh,1,68,44,-1.794,-0.675,9,12,sv,0.0,-20.0
2431,5363,353.441625,353.699125,0,uh,1,485,423,-0.685,-0.066,0,13,+,30.0,41.0
2431,5370,422.3575,423.1095,1,uh,1,15,20,-2.172,-0.734,4,6,sv,-49.0,-46.0
2431,5364,450.094,450.539375,0,uh,1,365,303,-1.101,-0.409,2,8,sd,155.0,120.0
2431,9086,492.3755,493.256125,1,um,1,206,193,-1.937,-0.784,1,6,%,16.0,18.0
2431,5365,523.49,523.73525,0,uh,1,0,0,-0.672,-1.039,1,6,sv,0.0,0.0
2431,5371,535.079125,535.513375,1,uh,1,-1,-1,-1.53,-0.371,17,42,sv,0.0,0.0
2432,9031,128.80475,129.049875,1,um,1,-1,-1,-2.935,-0.873,4,20,sd,0.0,0.0
2432,9032,170.0075,170.330875,1,um,1,2,1,-3.204,-1.587,6,11,sd,-5.0,1.0
2432,9029,201.8985,202.44975,0,um,1,-1,-1,-1.137,-0.766,0,12,sd,0.0,0.0
2432,9030,369.043375,369.47825,0,um,1,-1,464,-1.105,-0.988,2,10,sd,0.0,45.0
2432,5307,399.852125,400.208625,1,uh,1,18,22,-3.532,-1.985,4,8,sd,-216.0,-213.0
2432,9033,532.531375,532.835375,1,um,1,-1,-1,-0.835,-1.682,7,8,qy,0.0,0.0
2432,9034,537.07525,537.405,1,um,1,-1,-1,-2.68,-1.557,6,18,sv,0.0,0.0
2432,5308,598.005125,598.354,1,uh,1,247,262,-2.645,-0.914,9,11,sd,-19.0,-15.0
2435,9112,107.885125,108.30925,1,um,1,412,446,0.049,0.022,1,16,sd,76.0,76.0
2435,9113,110.615125,111.115125,1,um,1,409,411,-2.021,-0.925,11,16,sd,39.0,40.0
2435,5392,121.971125,122.231125,1,uh,1,283,284,-0.477,-0.539,1,6,sd,12.0,8.0
2435,5393,148.36575,148.82275,1,uh,1,-1,-1,-1.545,-0.992,2,7,sd,0.0,0.0
2435,9114,184.597375,185.329,1,um,1,8,7,-0.393,-0.539,0,6,sd,-52.0,-29.0
2435,5387,190.352375,190.6775,0,uh,1,-1,-1,-0.126,0.211,2,3,%,0.0,0.0
2435,5385,24.262375,24.7175,0,uh,1,-1,-1,-0.869,-0.784,9,16,sd,0.0,0.0
2435,9108,265.412875,265.86825,0,um,1,229,210,-1.345,-1.017,7,14,sd,81.0,80.0
2435,5388,278.17925,278.657625,0,uh,1,353,305,-1.654,-1.396,4,14,sd,55.0,53.0
2435,5389,279.778,280.2865,0,uh,1,-1,388,-1.374,-1.543,9,14,sd,-472.0,61.0
2435,5390,288.521625,289.04275,0,uh,1,303,261,-0.797,-0.742,8,24,sd,42.0,39.0
2435,5394,320.575625,321.033125,1,uh,1,-1,-1,-1.391,-0.567,6,16,sd,0.0,0.0
2435,5386,46.090875,46.482375,0,uh,1,348,273,-0.719,-0.506,2,3,%,36.0,13.0
2435,5391,468.572875,468.812875,0,uh,1,314,288,-0.64,-0.409,1,2,%,9.0,8.0
2435,9109,501.155875,501.475875,0,um,1,283,256,-1.586,-0.693,1,4,%,156.0,144.0
2435,9110,580.4235,580.9035,0,um,1,361,324,-1.092,-1.295,1,29,sd,80.0,64.0
2435,9111,98.8225,99.419375,1,um,1,-1,-1,-0.51,0.095,5,10,sd,0.0,0.0
2439,5222,106.901875,107.3725,1,uh,1,-1,-1,-2.246,-0.967,11,16,na,0.0,0.0
2439,8978,111.565875,111.951875,1,um,1,-1,-1,-1.567,-0.668,2,18,sd,0.0,0.0
2439,8979,135.234875,135.724875,1,um,1,-1,-1,-1.223,-0.996,0,24,sd,-35.0,-78.0
2439,5223,192.125875,192.54925,1,uh,1,221,219,-3.078,-1.404,5,14,+,46.0,44.0
2439,5224,192.7715,192.9775,1,uh,1,213,213,-3.539,-1.82,6,14,+,4.0,3.0
2439,5211,237.987625,238.26675,0,uh,1,227,208,-2.605,-0.972,10,32,+,37.0,50.0
2439,5212,278.446,278.726,0,uh,1,249,214,-2.092,-0.903,5,9,sd^c,92.0,80.0
2439,5213,294.772375,295.106375,0,uh,1,368,351,-2.625,-0.919,10,24,sd,17.0,22.0
2439,5214,300.902375,301.14075,0,uh,1,0,0,-2.938,-1.094,1,7,sd,0.0,0.0
2439,5219,32.818625,33.100625,1,uh,1,276,275,-3.732,-1.444,14,17,sd,275.0,51.0
2439,8980,324.362875,324.773125,1,um,1,-1,-1,-0.825,-0.644,7,11,sd,0.0,0.0
2439,5225,351.60075,352.255625,1,uh,1,232,233,-2.381,-0.958,1,14,sd,6.0,5.0
2439,5220,36.526,36.97175,1,uh,1,290,283,-2.497,-1.245,3,4,+,61.0,58.0
2439,5215,410.54675,410.69675,0,uh,1,421,298,-3.293,-0.506,6,19,sd^e,422.0,-114.0
2439,5221,44.103,44.463,1,uh,1,311,310,-3.532,-1.033,1,19,sd,61.0,60.0
2439,5216,530.446,530.706,0,uh,1,207,143,-0.511,0.001,1,8,sd,85.0,49.0
2439,8977,75.7155,76.1875,0,um,1,-1,-1,-0.888,-0.48,7,14,sd,0.0,0.0
2441,5298,106.306125,106.776125,1,uh,1,-1,-1,-1.865,-1.129,1,2,%,0.0,0.0
2441,5299,115.164625,115.56125,1,uh,1,-1,-1,-1.915,-1.053,0,6,+,0.0,0.0
2441,5291,179.96225,180.16225,0,uh,1,293,261,-0.623,-0.785,17,27,sd,43.0,34.0
2441,5300,194.43175,194.888875,1,uh,1,499,499,-2.261,-1.06,12,57,sd,500.0,500.0
2441,5301,195.55725,195.96725,1,uh,1,-1,-1,-2.351,-1.403,13,57,sd,0.0,0.0
2441,5288,21.767875,22.167,0,uh,1,0,0,-1.465,-1.789,0,4,%,-3.0,0.0
2441,5292,229.3585,229.4885,0,uh,1,190,171,-0.768,-1.448,2,14,sd,10.0,10.0
2441,5302,270.015,270.414375,1,uh,1,-1,-1,-2.223,-1.188,3,16,qw,0.0,0.0
2441,5293,281.326875,281.647125,0,uh,1,-1,-1,-0.449,-0.46,15,16,sv,0.0,0.0
2441,5294,286.3825,286.876875,0,uh,1,-1,-1,-0.772,-0.547,13,14,sd,0.0,0.0
2441,5303,389.184125,389.354125,1,uh,1,499,499,-2.381,-1.766,3,31,sd,500.0,500.0
2441,5304,403.1665,403.685625,1,uh,1,222,215,-2.219,-1.281,1,10,sd,56.0,74.0
2441,5289,41.05275,41.29275,0,uh,1,-1,-1,-0.507,-1.475,1,7,+,0.0,0.0
2441,5305,410.2895,410.705,1,uh,1,277,268,-2.245,-1.362,2,19,sd(^q),14.0,13.0
2441,9027,445.39925,445.89925,0,um,1,-1,-1,-0.699,-0.847,23,24,sd,0.0,0.0
2441,5295,447.07925,447.320375,0,uh,1,-1,-1,0.065,-1.371,1,14,sv,0.0,0.0
2441,5290,45.23,45.648,0,uh,1,348,92,-0.765,-1.645,0,8,sd^e,306.0,77.0
2441,5296,528.23925,528.446375,0,uh,1,-1,-1,-0.53,-0.716,8,21,sd,0.0,0.0
2441,5297,533.222625,533.5005,0,uh,1,333,304,-0.537,-0.829,1,10,sv,58.0,49.0
2441,9028,59.820625,60.380625,1,um,1,233,240,-2.771,-1.635,7,10,sd,199.0,213.0
2442,5270,136.28925,136.55625,1,uh,1,-1,-1,-1.154,-0.253,11,17,sd,0.0,0.0
2442,5269,155.828625,156.058625,0,uh,1,-1,-1,-1.397,-0.738,1,17,sd,0.0,0.0
2442,5271,187.697,187.995375,1,uh,1,0,0,-2.962,-1.641,1,16,sd,-1.0,0.0
2442,9019,251.44475,251.802375,1,um,1,230,227,-1.581,-0.927,12,19,sd,208.0,38.0
2442,9020,261.72475,262.084125,1,um,1,51,32,-2.216,-0.477,1,12,sd,-34.0,-36.0
2442,9017,43.238375,43.558375,1,um,1,213,213,-1.25,-0.643,8,14,sd,64.0,57.0
2442,9018,57.061,57.381,1,um,1,367,317,-2.418,-1.462,1,10,sd,101.0,92.0
2445,8985,109.73775,110.14375,0,um,1,-1,-1,0.167,-0.684,0,2,b,-1.0,0.0
2445,8986,119.064875,119.404875,0,um,1,483,434,0.348,0.083,0,4,h,101.0,121.0
2445,5226,153.482625,153.657375,0,uh,1,-1,-1,-0.756,-0.525,6,7,+,0.0,0.0
2445,8998,195.171625,195.6165,1,um,1,-1,-1,-1.511,-1.177,0,28,qy,0.0,0.0
2445,5234,198.4365,198.798125,1,uh,1,-1,-1,-3.05,-1.643,9,28,qy,0.0,0.0
2445,8999,198.899875,199.4165,1,um,1,499,499,-2.965,-0.692,10,28,qy,500.0,500.0
2445,8987,209.248,209.448,0,um,1,-1,-1,-0.829,-0.477,1,16,sd,0.0,0.0
2445,5227,210.868,211.111125,0,uh,1,-1,-1,-2.445,-1.124,6,16,sd,0.0,0.0
2445,9000,217.905625,218.394375,1,um,1,-1,-1,-2.482,-0.956,8,13,sd,0.0,0.0
2445,9001,220.53,221.145625,1,um,1,499,499,-2.796,-1.883,12,13,sd,500.0,500.0
2445,8981,26.23125,26.5565,0,um,1,-1,-1,-0.179,-0.134,0,11,sd,0.0,0.0
2445,8988,268.898,269.394125,0,um,1,209,179,-1.035,-0.978,10,11,sd,59.0,52.0
2445,5228,304.3325,304.61275,0,uh,1,223,208,-1.078,-0.494,1,10,sd,5.0,6.0
2445,5229,305.3825,305.6825,0,uh,1,214,193,-0.717,-0.22,4,10,sd,19.0,20.0
2445,9002,317.354375,317.858375,1,um,1,-1,-1,-2.867,-1.777,11,19,%,0.0,0.0
2445,8989,327.078625,327.408625,0,um,1,-1,-1,-1.22,-0.936,1,7,%,0.0,0.0
2445,8990,337.352625,337.79875,0,um,1,254,231,-1.843,-1.046,1,9,sd,23.0,17.0
2445,8991,343.841625,344.281625,0,um,1,253,233,-0.214,0.068,1,12,sd,87.0,96.0
2445,5230,348.381625,348.489625,0,uh,1,0,6,-1.942,-1.224,6,13,sd,-25.0,-24.0
2445,8992,379.1965,379.4865,0,um,1,344,287,-1.014,-0.498,1,8,sd,33.0,17.0
2445,9003,393.252625,393.752625,1,um,1,-1,-1,-3.102,-1.788,8,9,sd,0.0,0.0
2445,8993,411.650375,412.060375,0,um,1,499,411,-0.442,-0.393,0,3,ba,499.0,411.0
2445,8982,42.683625,43.16175,0,um,1,232,221,-1.374,-0.847,0,5,h,232.0,221.0
2445,8994,426.51875,426.893,0,um,1,-1,-1,0.707,0.18,1,5,%,0.0,0.0
2445,8995,427.6805,427.9405,0,um,1,-1,-1,-0.501,-0.315,3,5,%,0.0,0.0
2445,9004,450.52225,450.96625,1,um,1,277,279,-1.885,-0.655,0,8,sd,277.0,279.0
2445,8996,456.309875,456.483875,0,um,1,-1,-1,-1.144,-1.224,3,11,sv,0.0,0.0
2445,5231,466.363875,466.633625,0,uh,1,0,59,-1.016,-0.609,17,20,sd,-42.0,30.0
2445,5235,474.29975,474.881625,1,uh,1,-1,-1,-2.836,-1.475,5,21,sd,0.0,0.0
2445,9005,480.617,481.137,1,um,1,-1,-1,-3.059,-1.607,20,21,sd,0.0,0.0
2445,8983,52.111375,52.421375,0,um,1,232,200,-1.398,-1.378,1,8,%,11.0,11.0
2445,9006,537.61625,538.161375,1,um,1,-1,-1,-2.672,-1.697,11,36,sd,0.0,0.0
2445,5232,575.0945,575.3445,0,uh,1,295,262,-1.29,-0.466,2,14,sd,15.0,6.0
2445,8984,69.270625,69.610625,0,um,1,-1,-1,-1.546,-0.573,2,3,%,0.0,0.0
2450,9100,36.726125,37.167125,1,um,1,279,271,-0.681,-0.628,2,7,sv,43.0,41.0
2450,5382,48.825625,49.34525,0,uh,1,-1,-1,-1.715,-0.8,1,5,h,0.0,0.0
2450,9099,65.196875,65.62175,0,um,1,-1,-1,-0.412,-1.226,10,20,sv,0.0,0.0
2460,5199,111.419625,112.04025,1,uh,1,246,245,-0.658,-0.349,13,14,sd,38.0,38.0
2460,8959,133.77425,134.46,0,um,1,-1,407,-0.386,-0.617,12,17,sd,0.0,9.0
2460,5190,140.348125,140.9715,0,uh,1,211,167,-0.517,-0.427,2,24,sv,83.0,59.0
2460,5200,199.079625,199.490375,1,uh,1,480,-1,-0.501,-0.365,3,13,sv,127.0,-466.0
2460,5201,206.21625,206.850625,1,uh,1,259,256,-0.568,-0.308,9,14,sv,10.0,12.0
2460,5202,208.6695,209.016375,1,uh,1,376,389,-0.714,-2.003,1,21,sd,-6.0,-7.0
2460,8960,226.444,226.924,0,um,1,-1,-1,-0.439,-0.59,3,17,sd,0.0,0.0
2460,8961,241.039625,241.499625,0,um,1,0,0,-1.642,-1.054,16,19,sv,0.0,0.0
2460,5191,272.3455,272.6555,0,uh,1,0,0,-0.602,-0.03,1,13,sv,-150.0,-130.0
2460,5188,28.2045,28.36975,0,uh,1,193,175,-1.533,-0.894,4,9,sd,36.0,37.0
2460,5192,285.195,285.684125,0,uh,1,347,290,-0.867,-0.313,4,21,sd,45.0,33.0
2460,5203,316.049125,316.412125,1,uh,1,-1,-1,-1.447,-1.871,9,11,sd,0.0,0.0
